ID	PBMCH01	PBMCH02	PBMCH03	PBMCH04	PBMCH05	PBMCH06	PBMCH07	PBMCH08	PBMCH09	PBMCH10	PBMCH11	PBMCH12	PBMCH13	PBMCB1	PBMCB4	PBMCB5	PBMCB2	PBMCB3	PBMCB6	PBMC02	PBMC03	PBMC01	PBMC04	PBMC05	PBMC06	PBMC07	PBMC08	PBMC09	PBMC10
N4BP2	-0.303989346508132	-0.183038238736607	-0.302844151101894	-0.382885595592123	-0.00632558025731633	-0.308856967867669	-0.226602102414049	-0.721334355201321	0.287078571558739	-0.455776697668201	0.11461859025203	-0.419633223543276	-0.213281623410587	-0.377391146816812	0.257809559050479	0.0797663357546838	-0.159888271332056	-0.57716479607612	-0.0321315975059804	0.136355103427878	0.338592304900393	0.0507249296426515	0.990469924078839	0.527288925736642	0.313271904795121	0.00869274947692134	0.500964907688035	0.478478912301821	0.587030975367909
A1CF	0.206236422311943	-0.910884620992048	-0.313540406593123	1.86099459937367	-0.910884620992048	-0.910884620992048	-0.910884620992048	-0.910884620992048	-0.910884620992048	-0.910884620992048	-0.910884620992048	-0.910884620992048	-0.910884620992048	0.035864540260839	-0.394239157384126	-0.910884620992048	-0.150760137121462	-0.073770751247191	-0.910884620992048	3.69133990126631	3.48086655895833	1.51009583951318	0.155966488268136	1.22425185174193	-0.910884620992048	-0.910884620992048	1.08991797367144	-0.910884620992048	1.34004559186082
APOBEC1	-0.761000840989527	1.34559844862728	1.26671006079289	-0.761000840989527	-0.761000840989527	-0.761000840989527	-0.761000840989527	-0.761000840989527	-0.761000840989527	-0.761000840989527	-0.761000840989527	-0.761000840989527	-0.761000840989527	0.185748320263359	-0.761000840989527	0.985237929511157	-0.761000840989527	-0.761000840989527	-0.313827840313478	0.352995892235805	2.17708161884828	0.142862460401161	-0.761000840989527	2.19980248282809	1.40868727160025	0.312255165666235	-0.761000840989527	0.62293227350807	1.48992937186335
CASC3	-0.228593168169864	0.207816380785713	-0.0832018606244258	0.262872072109896	-0.212103649694383	-0.228830337382311	0.208295461477055	0.416439867147737	-0.0292522777250923	-0.181753900535307	-0.132964871699688	-0.0840738015993896	0.0497085241723436	0.250156468856504	0.163503705542155	0.294858378356054	0.0846656419727179	0.226946165307139	0.24406818619579	0.552569919119735	0.205836898166659	-0.107547158748007	-0.546401826995872	0.393077621802989	-0.544142838123449	-0.676042676857298	-0.462494034413954	-0.0573192159481284	0.0139063275046762
CTIF	-0.678814248599167	-0.977951910096	-0.127511592318273	1.30250852136478	-0.587325237970262	-3.69841413002972	0.0934077846862209	0.886559878199238	0.149198006313659	1.26515407093443	0.194805924134474	0.308876823828678	0.341188113355319	0.621742300539028	0.28375704164762	-0.390275205331251	0.296528661366663	1.92756947862819	0.355313129781907	0.511601878527138	-0.416794722381752	0.861331106877341	0.163972618390218	-1.71365713548236	-1.24712464011759	0.516716435359534	-0.152917938763773	-0.382808592933459	0.293363580089173
DCP1A	-0.705544160005626	-0.453761818132891	-0.732662842362791	-0.0649390487651278	-0.859523571382272	-0.564301157986055	-0.0677543229415569	-0.161306148603456	-0.0633278833606958	0.251990004855463	-0.0179120446894476	-0.529579438740138	-0.518110287313084	-0.422323608725273	0.376221406280115	0.383473554736366	0.135598505554032	0.229667864076635	-0.0766063841510647	0.463571196701098	0.47660282683268	0.107476997167302	-0.179539093995059	1.00421282124318	0.309139139778598	0.348645439085326	0.209409553590341	0.823403281378942	0.297779219874466
DCP1B	0.729700377261254	0.317725273638113	0.405065214808009	0.0294013706022165	0.139473891664399	-0.369706103554234	0.0452147859691383	0.140601418420624	0.261599940891699	-0.324540783825923	-0.504347020605866	-0.311069011906992	-0.0327872471481667	0.526830021657876	0.175054143976178	0.284489150557236	0.263017598205707	-0.490787443370453	0.267150708958426	-0.0702066967319119	0.755117630377441	-0.748956575206989	-0.787943342317403	0.613722713267505	-1.65548684187878	-1.59545412290366	0.814675357613913	0.908474300815287	0.213971290765343
DCP2	0.307996644017271	0.196282967088678	0.219420723116691	-0.0617040944302847	0.43240414229575	0.707372451203032	0.301883505471464	0.0850285816429448	0.103176105370974	-0.417977188678087	0.167348376789674	0.18275698390199	0.414102211703543	-0.22994694710423	-0.317668693944048	-0.470386613533545	-0.137063330115653	-0.0510959482884701	-0.0931493700146007	-0.401361077603788	-0.337094555151003	0.184376824422113	0.0476325621793965	-0.321340877070073	-0.532357091331674	-0.311061923674897	0.0442458673725241	0.399141633588277	-0.110961869223944
DHX34	0.174441996852018	-0.162518010687259	-0.129942530852054	-0.306333700263004	-1.0155808253146	-0.422049269512843	-0.496766392964421	0.128903080155606	-0.431746524815896	1.13616846386841	0.158739104131033	0.347459667998439	-0.151551801217881	0.129018863004958	-0.47574010779301	-0.423440314697784	-0.567191260655921	-0.155562808742188	-0.521178855125262	1.71456536847338	-0.122972570923581	1.48872876312616	0.09601403282009	0.0364824056919151	-0.3080610648615	0.604206647048265	-0.163865656733801	-0.737281114212774	0.577054416203515
EIF3E	0.221157691374172	0.566620471270898	0.17959679080575	-0.395633131684363	0.605432308986007	0.820240968007159	0.0715624305673828	-0.0227111077033246	0.341705377669856	-0.230705863528856	0.409634412014324	0.344170381493553	0.265893701175516	-0.669085165885996	-0.329501138962105	-0.0114267646770347	-0.298788346302038	-0.48047240886782	-0.231161510954383	-0.384632976444152	0.0455995901166233	-0.533838808442002	-0.404228041473226	0.0530295257926685	-0.105237212382303	-0.00248682847415083	0.329838913719335	0.195150509841232	-0.349723767052744
